transaction_date,channel,payment_method,transactions,net_revenue
2024-07-25,mobile_app,credit_card,1,47.85
2024-07-25,mobile_app,debit_card,1,78.06
2024-07-25,mobile_app,mobile_pay,1,2299.0
2024-07-25,online,cash,1,399.84
2024-07-25,online,debit_card,1,1055.46
2024-07-25,online,gift_card,2,996.27
2024-07-26,in_store,cash,2,774.21
2024-07-26,in_store,credit_card,1,188.94
2024-07-26,in_store,debit_card,3,4447.05
2024-07-26,mobile_app,cash,2,2335.9700000000003
2024-07-26,mobile_app,credit_card,1,1945.25
2024-07-26,mobile_app,debit_card,1,621.82
2024-07-26,mobile_app,gift_card,2,769.41
2024-07-26,mobile_app,mobile_pay,1,1592.32
2024-07-26,online,cash,1,262.92
2024-07-26,online,credit_card,2,4008.0
2024-07-26,online,mobile_pay,2,1907.8
2024-07-27,in_store,cash,1,2108.16
2024-07-27,in_store,mobile_pay,1,58.52
2024-07-27,mobile_app,cash,2,2152.4
2024-07-27,mobile_app,debit_card,3,2403.9300000000003
2024-07-27,online,cash,2,1782.15
2024-07-27,online,debit_card,1,417.93
2024-07-27,online,gift_card,1,1759.1
2024-07-27,online,mobile_pay,1,92.56
2024-07-28,in_store,cash,1,3518.56
2024-07-28,in_store,credit_card,3,3154.38
2024-07-28,in_store,debit_card,2,2747.61
2024-07-28,in_store,mobile_pay,1,3376.35
2024-07-28,mobile_app,cash,2,2063.2200000000003
2024-07-28,mobile_app,credit_card,1,130.45
2024-07-28,mobile_app,debit_card,1,979.59
2024-07-28,mobile_app,gift_card,1,971.93
2024-07-28,mobile_app,mobile_pay,4,5879.0
2024-07-28,online,credit_card,1,537.74
2024-07-28,online,gift_card,2,2749.9700000000003
2024-07-29,in_store,cash,1,245.68
2024-07-29,in_store,debit_card,1,2442.75
2024-07-29,in_store,gift_card,3,3460.23
2024-07-29,in_store,mobile_pay,1,33.66
2024-07-29,mobile_app,cash,1,2375.03
2024-07-29,mobile_app,credit_card,1,643.15
2024-07-29,mobile_app,mobile_pay,2,2304.04
2024-07-29,online,credit_card,2,1268.3899999999999
2024-07-29,online,debit_card,1,1644.28
2024-07-29,online,gift_card,1,467.68
2024-07-29,online,mobile_pay,2,490.86
2024-07-30,in_store,cash,1,709.82
2024-07-30,in_store,credit_card,1,637.58
2024-07-30,in_store,gift_card,3,2819.9900000000002
2024-07-30,mobile_app,credit_card,1,2623.75
2024-07-30,mobile_app,gift_card,1,647.76
2024-07-30,online,debit_card,1,1431.29
2024-07-30,online,gift_card,3,3921.86
2024-07-30,online,mobile_pay,1,238.61
2024-07-31,in_store,credit_card,3,1695.03
2024-07-31,in_store,gift_card,2,959.9000000000001
2024-07-31,in_store,mobile_pay,1,2793.3
2024-07-31,mobile_app,cash,1,186.81
2024-07-31,mobile_app,credit_card,1,1275.16
2024-07-31,mobile_app,mobile_pay,1,94.69
2024-07-31,online,cash,3,1152.6
2024-07-31,online,debit_card,2,1911.71
2024-07-31,online,gift_card,1,441.98
2024-08-01,in_store,cash,1,292.6
2024-08-01,in_store,credit_card,2,691.28
2024-08-01,in_store,debit_card,2,3195.9300000000003
2024-08-01,in_store,mobile_pay,2,3038.29
2024-08-01,mobile_app,debit_card,1,233.04
2024-08-01,mobile_app,gift_card,1,318.79
2024-08-01,online,debit_card,1,266.3
2024-08-01,online,gift_card,1,54.14
2024-08-02,in_store,cash,1,678.93
2024-08-02,in_store,debit_card,3,2882.0699999999997
2024-08-02,in_store,gift_card,1,33.66
2024-08-02,in_store,mobile_pay,2,838.95
2024-08-02,mobile_app,cash,1,703.71
2024-08-02,mobile_app,mobile_pay,1,1822.6
2024-08-02,online,cash,1,854.03
2024-08-02,online,debit_card,3,1721.65
2024-08-02,online,mobile_pay,1,232.62
2024-08-03,mobile_app,cash,3,2648.21
2024-08-03,mobile_app,credit_card,2,1067.09
2024-08-03,mobile_app,debit_card,1,42.08
2024-08-03,online,cash,1,1001.38
2024-08-03,online,credit_card,2,1908.46
2024-08-03,online,debit_card,1,719.52
2024-08-04,in_store,cash,3,3643.8100000000004
2024-08-04,in_store,mobile_pay,2,635.36
2024-08-04,mobile_app,cash,1,1088.86
2024-08-04,mobile_app,credit_card,1,2469.96
2024-08-04,mobile_app,debit_card,1,1011.94
2024-08-04,mobile_app,gift_card,1,270.17
2024-08-04,mobile_app,mobile_pay,1,487.35
2024-08-04,online,credit_card,1,1246.7
2024-08-04,online,debit_card,2,3160.5
2024-08-04,online,mobile_pay,2,2687.87
2024-08-05,in_store,credit_card,4,3220.55
2024-08-05,in_store,debit_card,1,510.48
2024-08-05,mobile_app,credit_card,1,898.98
2024-08-05,mobile_app,debit_card,2,1382.97
2024-08-05,online,gift_card,2,1019.44
2024-08-05,online,mobile_pay,2,1034.7
2024-08-06,in_store,cash,1,379.85
2024-08-06,in_store,debit_card,1,1058.0
2024-08-06,in_store,gift_card,3,5159.57
2024-08-06,mobile_app,cash,1,553.36
2024-08-06,mobile_app,credit_card,1,193.02
2024-08-06,mobile_app,debit_card,1,1242.46
2024-08-06,mobile_app,gift_card,1,46.28
2024-08-06,mobile_app,mobile_pay,1,1144.36
2024-08-06,online,cash,2,2806.06
2024-08-06,online,credit_card,2,2571.49
2024-08-06,online,debit_card,4,2511.2
2024-08-06,online,gift_card,1,161.32
2024-08-07,in_store,cash,3,3703.56
2024-08-07,in_store,credit_card,1,1865.46
2024-08-07,in_store,debit_card,2,3799.6
2024-08-07,in_store,mobile_pay,2,429.39
2024-08-07,mobile_app,cash,3,2269.5699999999997
2024-08-07,mobile_app,gift_card,4,4721.12
2024-08-07,online,credit_card,2,2716.59
2024-08-07,online,debit_card,1,278.16
2024-08-08,in_store,cash,1,694.21
2024-08-08,in_store,credit_card,2,2720.3
2024-08-08,in_store,gift_card,1,2849.35
2024-08-08,in_store,mobile_pay,1,1053.5
2024-08-08,mobile_app,credit_card,1,321.56
2024-08-08,mobile_app,debit_card,4,3868.05
2024-08-08,mobile_app,mobile_pay,1,171.13
2024-08-08,online,cash,1,1247.31
2024-08-08,online,credit_card,1,1842.5
2024-08-08,online,gift_card,1,23.14
2024-08-08,online,mobile_pay,1,694.62
2024-08-09,in_store,cash,1,2539.0
2024-08-09,in_store,credit_card,4,1476.44
2024-08-09,in_store,gift_card,1,1774.55
2024-08-09,in_store,mobile_pay,1,345.95
2024-08-09,mobile_app,cash,2,2514.56
2024-08-09,mobile_app,credit_card,2,504.09000000000003
2024-08-09,mobile_app,mobile_pay,1,1169.3
2024-08-09,online,cash,1,1053.5
2024-08-09,online,debit_card,3,1871.6000000000001
2024-08-09,online,gift_card,1,2950.84
2024-08-09,online,mobile_pay,2,2313.7999999999997
2024-08-10,in_store,cash,1,899.02
2024-08-10,in_store,mobile_pay,3,6415.200000000001
2024-08-10,mobile_app,cash,1,146.98
2024-08-10,mobile_app,credit_card,2,1054.3400000000001
2024-08-10,mobile_app,mobile_pay,3,2475.46
2024-08-10,online,cash,1,1194.06
2024-08-10,online,credit_card,1,417.93
2024-08-10,online,debit_card,2,2913.8999999999996
2024-08-10,online,gift_card,1,278.62
2024-08-10,online,mobile_pay,2,3006.4
2024-08-11,in_store,credit_card,1,2770.5
2024-08-11,in_store,debit_card,1,399.84
2024-08-11,mobile_app,cash,1,129.06
2024-08-11,mobile_app,mobile_pay,1,1797.96
2024-08-11,online,debit_card,1,1029.06
2024-08-11,online,gift_card,1,437.08
2024-08-12,in_store,cash,2,4620.3
2024-08-12,in_store,credit_card,2,954.2
2024-08-12,in_store,debit_card,3,1570.96
2024-08-12,in_store,gift_card,1,429.07
2024-08-12,in_store,mobile_pay,1,420.6
2024-08-12,mobile_app,cash,2,770.14
2024-08-12,mobile_app,credit_card,2,2306.74
2024-08-12,mobile_app,debit_card,2,2482.32
2024-08-12,mobile_app,mobile_pay,1,448.73
2024-08-12,online,cash,2,676.04
2024-08-12,online,debit_card,1,822.14
2024-08-13,in_store,cash,1,52.04
2024-08-13,in_store,gift_card,2,2514.31
2024-08-13,in_store,mobile_pay,2,2843.0
2024-08-13,mobile_app,cash,1,1038.28
2024-08-13,mobile_app,gift_card,1,1054.08
2024-08-13,online,credit_card,2,2561.86
2024-08-13,online,mobile_pay,1,236.87
2024-08-14,in_store,cash,1,1061.55
2024-08-14,in_store,credit_card,1,355.41
2024-08-14,in_store,debit_card,1,1475.43
2024-08-14,in_store,gift_card,1,488.55
2024-08-14,in_store,mobile_pay,1,1275.16
2024-08-14,mobile_app,debit_card,2,989.6400000000001
2024-08-14,mobile_app,gift_card,1,519.14
2024-08-14,mobile_app,mobile_pay,2,676.97
2024-08-14,online,cash,1,874.16
2024-08-14,online,credit_card,1,399.84
2024-08-14,online,gift_card,2,1199.94
2024-08-14,online,mobile_pay,1,368.5
2024-08-15,in_store,credit_card,1,444.33
2024-08-15,in_store,gift_card,1,891.52
2024-08-15,in_store,mobile_pay,3,3530.0200000000004
2024-08-15,mobile_app,credit_card,1,1247.31
2024-08-15,mobile_app,debit_card,1,1419.51
2024-08-15,online,credit_card,2,2638.76
2024-08-15,online,mobile_pay,2,1658.23
2024-08-16,in_store,debit_card,1,581.55
2024-08-16,in_store,gift_card,1,1297.7
2024-08-16,mobile_app,cash,1,26.09
2024-08-16,mobile_app,credit_card,2,943.9100000000001
2024-08-16,mobile_app,gift_card,4,2121.9500000000003
2024-08-16,online,cash,2,1755.02
2024-08-16,online,debit_card,2,896.3299999999999
2024-08-16,online,gift_card,1,1747.24
2024-08-17,in_store,cash,1,1808.34
2024-08-17,in_store,debit_card,1,1105.5
2024-08-17,in_store,gift_card,2,1872.5700000000002
2024-08-17,in_store,mobile_pay,1,1618.16
2024-08-17,mobile_app,credit_card,2,899.19
2024-08-17,mobile_app,debit_card,1,386.44
2024-08-17,mobile_app,gift_card,2,2765.15
2024-08-17,online,cash,1,898.98
2024-08-17,online,debit_card,3,2480.95
2024-08-17,online,mobile_pay,2,852.02
2024-08-18,in_store,cash,2,2230.1099999999997
2024-08-18,in_store,credit_card,1,234.08
2024-08-18,in_store,gift_card,1,532.76
2024-08-18,mobile_app,cash,2,1049.15
2024-08-18,mobile_app,credit_card,1,104.08
2024-08-18,mobile_app,gift_card,1,1344.35
2024-08-18,online,cash,1,502.34
2024-08-18,online,gift_card,1,582.04
2024-08-19,in_store,cash,1,255.24
2024-08-19,in_store,debit_card,1,1215.39
2024-08-19,in_store,gift_card,2,1527.0500000000002
2024-08-19,in_store,mobile_pay,1,1110.83
2024-08-19,mobile_app,cash,2,457.38
2024-08-19,mobile_app,credit_card,1,1237.11
2024-08-19,mobile_app,debit_card,1,809.94
2024-08-19,mobile_app,mobile_pay,1,1286.24
2024-08-19,online,cash,1,2778.48
2024-08-19,online,credit_card,1,102.87
2024-08-19,online,debit_card,3,1910.0700000000002
2024-08-19,online,gift_card,3,3774.23
2024-08-19,online,mobile_pay,1,858.14
2024-08-20,mobile_app,cash,1,2385.48
2024-08-20,mobile_app,credit_card,1,100.98
2024-08-20,mobile_app,debit_card,2,3065.2
2024-08-20,mobile_app,gift_card,3,2319.25
2024-08-20,mobile_app,mobile_pay,2,4999.6
2024-08-20,online,cash,2,1685.74
2024-08-20,online,debit_card,3,1978.84
2024-08-20,online,mobile_pay,2,3223.6000000000004
2024-08-21,in_store,debit_card,1,1166.13
2024-08-21,in_store,gift_card,2,2284.1
2024-08-21,mobile_app,cash,2,919.0799999999999
2024-08-21,mobile_app,debit_card,4,3588.3999999999996
2024-08-21,mobile_app,mobile_pay,1,2263.24
2024-08-21,online,credit_card,1,590.17
2024-08-21,online,gift_card,2,795.7
2024-08-21,online,mobile_pay,1,778.71
2024-08-22,in_store,cash,1,2036.79
2024-08-22,in_store,credit_card,1,569.87
2024-08-22,in_store,gift_card,1,391.92
2024-08-22,in_store,mobile_pay,1,345.95
2024-08-22,mobile_app,credit_card,3,4481.51
2024-08-22,mobile_app,debit_card,1,661.33
2024-08-22,mobile_app,gift_card,1,28.61
2024-08-22,mobile_app,mobile_pay,1,952.2
2024-08-22,online,credit_card,2,1603.8600000000001
2024-08-22,online,gift_card,1,1521.12
2024-08-23,in_store,cash,1,2306.36
2024-08-23,in_store,debit_card,1,2166.44
2024-08-23,in_store,gift_card,1,1015.6
2024-08-23,in_store,mobile_pay,2,311.17
2024-08-23,mobile_app,cash,2,1926.08
2024-08-23,mobile_app,credit_card,1,247.95
2024-08-23,mobile_app,mobile_pay,4,1221.88
2024-08-23,online,gift_card,3,3916.95
2024-08-23,online,mobile_pay,3,4174.41
2024-08-24,in_store,debit_card,4,4888.7
2024-08-24,in_store,gift_card,1,905.98
2024-08-24,mobile_app,cash,1,1080.68
2024-08-24,mobile_app,credit_card,1,929.33
2024-08-24,mobile_app,gift_card,2,2567.72
2024-08-24,online,cash,3,3032.0
2024-08-24,online,credit_card,2,1321.69
2024-08-24,online,debit_card,1,1083.89
2024-08-25,in_store,credit_card,1,3215.75
2024-08-25,in_store,debit_card,1,2290.95
2024-08-25,in_store,gift_card,1,677.48
2024-08-25,in_store,mobile_pay,1,310.2
2024-08-25,mobile_app,debit_card,1,676.63
2024-08-25,mobile_app,gift_card,1,327.29
2024-08-25,online,credit_card,1,94.47
2024-08-25,online,debit_card,1,1315.84
2024-08-26,in_store,credit_card,2,1829.6799999999998
2024-08-26,in_store,debit_card,1,673.96
2024-08-26,in_store,mobile_pay,1,1173.05
2024-08-26,mobile_app,cash,2,972.1700000000001
2024-08-26,mobile_app,credit_card,1,1946.55
2024-08-26,mobile_app,debit_card,1,799.68
2024-08-26,mobile_app,gift_card,1,330.69
2024-08-26,mobile_app,mobile_pay,1,336.98
2024-08-26,online,cash,1,981.75
2024-08-26,online,credit_card,1,1153.18
2024-08-26,online,gift_card,1,1646.64
2024-08-27,in_store,cash,2,4414.83
2024-08-27,in_store,credit_card,1,1107.82
2024-08-27,in_store,debit_card,1,139.31
2024-08-27,in_store,gift_card,1,2770.5
2024-08-27,mobile_app,gift_card,1,2234.64
2024-08-27,mobile_app,mobile_pay,2,1258.47
2024-08-27,online,credit_card,1,578.11
2024-08-27,online,debit_card,1,2953.64
2024-08-27,online,gift_card,1,1080.68
2024-08-27,online,mobile_pay,1,1523.4
2024-08-28,in_store,cash,1,613.66
2024-08-28,in_store,credit_card,2,1674.87
2024-08-28,in_store,debit_card,3,2721.08
2024-08-28,in_store,gift_card,1,1617.12
2024-08-28,in_store,mobile_pay,1,805.32
2024-08-28,mobile_app,credit_card,2,1199.42
2024-08-28,mobile_app,gift_card,1,122.8
2024-08-28,online,credit_card,1,1832.98
2024-08-28,online,gift_card,2,1733.66
2024-08-28,online,mobile_pay,2,1613.52
2024-08-29,in_store,credit_card,1,1419.64
2024-08-29,in_store,debit_card,3,1018.22
2024-08-29,in_store,mobile_pay,1,977.1
2024-08-29,mobile_app,cash,1,52.04
2024-08-29,mobile_app,debit_card,4,4396.89
2024-08-29,mobile_app,mobile_pay,1,1741.12
2024-08-29,online,cash,2,893.48
2024-08-29,online,debit_card,3,2041.34
2024-08-29,online,mobile_pay,5,6162.110000000001
2024-08-30,in_store,cash,1,307.1
2024-08-30,in_store,mobile_pay,3,709.95
2024-08-30,mobile_app,cash,1,2083.86
2024-08-30,mobile_app,gift_card,1,795.12
2024-08-30,mobile_app,mobile_pay,1,539.96
2024-08-30,online,cash,1,622.51
2024-08-30,online,credit_card,2,1425.56
2024-08-30,online,gift_card,1,547.76
2024-08-31,in_store,debit_card,1,472.35
2024-08-31,in_store,gift_card,1,1286.24
2024-08-31,in_store,mobile_pay,2,1001.25
2024-08-31,mobile_app,cash,1,986.57
2024-08-31,mobile_app,debit_card,2,1277.12
2024-08-31,mobile_app,gift_card,1,1821.33
2024-08-31,mobile_app,mobile_pay,1,796.04
2024-08-31,online,cash,1,69.19
2024-08-31,online,credit_card,2,4354.5
2024-08-31,online,debit_card,3,3386.06
2024-08-31,online,gift_card,1,1154.62
2024-08-31,online,mobile_pay,1,1808.34
2024-09-01,in_store,debit_card,2,1004.3800000000001
2024-09-01,in_store,gift_card,1,809.94
2024-09-01,in_store,mobile_pay,1,46.28
2024-09-01,mobile_app,cash,1,778.1
2024-09-01,mobile_app,debit_card,3,694.15
2024-09-01,mobile_app,gift_card,1,2680.15
2024-09-01,online,debit_card,1,377.61
2024-09-01,online,mobile_pay,1,1934.95
2024-09-02,in_store,debit_card,1,1932.2
2024-09-02,in_store,gift_card,1,678.93
2024-09-02,mobile_app,cash,1,234.08
2024-09-02,mobile_app,gift_card,3,3191.1800000000003
2024-09-02,mobile_app,mobile_pay,3,6198.83
2024-09-02,online,cash,1,292.3
2024-09-02,online,debit_card,1,1054.08
2024-09-03,in_store,cash,1,1347.92
2024-09-03,in_store,debit_card,1,475.52
2024-09-03,in_store,mobile_pay,1,475.35
2024-09-03,mobile_app,credit_card,1,276.68
2024-09-03,mobile_app,debit_card,1,507.8
2024-09-03,mobile_app,gift_card,1,58.52
2024-09-03,online,credit_card,1,1501.65
2024-09-03,online,debit_card,1,621.23
2024-09-03,online,gift_card,2,2490.37
2024-09-04,in_store,credit_card,2,1681.45
2024-09-04,in_store,mobile_pay,1,374.19
2024-09-04,mobile_app,cash,2,3943.01
2024-09-04,mobile_app,credit_card,4,3184.73
2024-09-04,mobile_app,gift_card,1,1554.84
2024-09-04,mobile_app,mobile_pay,3,3338.1800000000003
2024-09-04,online,cash,1,146.18
2024-09-04,online,credit_card,3,1428.33
2024-09-04,online,debit_card,2,1401.34
2024-09-04,online,mobile_pay,1,699.82
2024-09-05,in_store,cash,1,701.0
2024-09-05,in_store,debit_card,1,203.18
2024-09-05,in_store,gift_card,4,5046.639999999999
2024-09-05,mobile_app,cash,1,2036.79
2024-09-05,mobile_app,debit_card,1,2484.92
2024-09-05,mobile_app,gift_card,1,29.58
2024-09-05,online,cash,1,2279.48
2024-09-05,online,gift_card,2,2729.98
2024-09-05,online,mobile_pay,1,1287.21
2024-09-06,in_store,cash,3,277.07
2024-09-06,in_store,debit_card,2,3741.51
2024-09-06,in_store,gift_card,3,4192.68
2024-09-06,in_store,mobile_pay,2,1668.22
2024-09-06,mobile_app,credit_card,1,466.64
2024-09-06,mobile_app,gift_card,1,912.81
2024-09-06,online,cash,2,3013.31
2024-09-06,online,credit_card,1,1554.58
2024-09-07,in_store,cash,4,4858.92
2024-09-07,in_store,credit_card,1,23.14
2024-09-07,in_store,debit_card,1,112.1
2024-09-07,in_store,mobile_pay,1,654.56
2024-09-07,mobile_app,cash,3,3077.92
2024-09-07,mobile_app,credit_card,1,459.8
2024-09-07,online,cash,1,1105.5
2024-09-07,online,debit_card,1,1350.85
2024-09-08,in_store,cash,1,118.36
2024-09-08,in_store,credit_card,1,1431.29
2024-09-08,in_store,debit_card,1,672.31
2024-09-08,in_store,gift_card,1,2025.81
2024-09-08,in_store,mobile_pay,1,569.87
2024-09-08,mobile_app,cash,1,1396.73
2024-09-08,mobile_app,credit_card,1,1554.84
2024-09-08,mobile_app,debit_card,2,890.69
2024-09-08,mobile_app,mobile_pay,2,875.6099999999999
2024-09-08,online,credit_card,1,205.68
2024-09-08,online,debit_card,1,93.42
2024-09-09,in_store,credit_card,1,244.56
2024-09-09,in_store,mobile_pay,2,3180.46
2024-09-09,mobile_app,cash,1,2484.92
2024-09-09,mobile_app,credit_card,2,2174.4
2024-09-09,mobile_app,debit_card,1,224.32
2024-09-09,mobile_app,mobile_pay,1,626.45
2024-09-09,online,cash,2,1128.76
2024-09-09,online,credit_card,1,554.1
2024-09-09,online,debit_card,2,2565.77
2024-09-09,online,gift_card,1,1004.68
2024-09-09,online,mobile_pay,2,833.1600000000001
2024-09-10,in_store,cash,3,2307.1400000000003
2024-09-10,in_store,credit_card,2,4403.71
2024-09-10,in_store,gift_card,1,510.48
2024-09-10,mobile_app,debit_card,3,1091.58
2024-09-10,online,credit_card,1,983.62
2024-09-10,online,debit_card,1,4398.2
2024-09-10,online,gift_card,1,198.74
2024-09-10,online,mobile_pay,2,4472.73
2024-09-11,in_store,cash,1,249.34
2024-09-11,in_store,debit_card,2,2471.88
2024-09-11,in_store,mobile_pay,1,691.68
2024-09-11,mobile_app,cash,3,4293.59
2024-09-11,mobile_app,debit_card,1,938.44
2024-09-11,mobile_app,mobile_pay,2,2217.99
2024-09-11,online,gift_card,1,233.04
2024-09-12,in_store,cash,1,1636.4
2024-09-12,in_store,debit_card,4,5508.76
2024-09-12,in_store,mobile_pay,2,734.97
2024-09-12,mobile_app,cash,2,2810.1800000000003
2024-09-12,mobile_app,debit_card,1,201.33
2024-09-12,mobile_app,gift_card,1,2708.05
2024-09-12,online,cash,2,2891.88
2024-09-12,online,credit_card,1,653.06
2024-09-12,online,gift_card,1,322.64
2024-09-12,online,mobile_pay,2,5418.35
2024-09-13,in_store,cash,1,250.76
2024-09-13,in_store,debit_card,1,1563.32
2024-09-13,in_store,gift_card,1,2078.85
2024-09-13,in_store,mobile_pay,1,1331.5
2024-09-13,mobile_app,credit_card,1,230.1
2024-09-13,mobile_app,mobile_pay,2,3264.94
2024-09-13,online,cash,1,569.87
2024-09-13,online,credit_card,1,2278.25
2024-09-13,online,debit_card,2,740.24
2024-09-14,in_store,cash,1,806.61
2024-09-14,in_store,credit_card,1,469.22
2024-09-14,in_store,gift_card,1,1822.6
2024-09-14,mobile_app,mobile_pay,2,1359.73
2024-09-14,online,credit_card,1,62.28
2024-09-14,online,debit_card,1,3109.1
2024-09-14,online,gift_card,1,1264.92
2024-09-14,online,mobile_pay,1,264.69
2024-09-15,in_store,cash,3,1695.94
2024-09-15,in_store,credit_card,2,1778.4599999999998
2024-09-15,in_store,debit_card,1,880.42
2024-09-15,mobile_app,cash,1,979.59
2024-09-15,mobile_app,credit_card,2,2309.42
2024-09-15,mobile_app,debit_card,1,404.74
2024-09-15,mobile_app,mobile_pay,2,993.98
2024-09-15,online,cash,1,411.07
2024-09-15,online,credit_card,2,2999.86
2024-09-15,online,debit_card,3,3223.76
2024-09-15,online,gift_card,2,1602.86
2024-09-16,in_store,cash,1,753.51
2024-09-16,in_store,credit_card,1,161.34
2024-09-16,in_store,debit_card,2,1983.08
2024-09-16,in_store,mobile_pay,2,2138.12
2024-09-16,mobile_app,cash,1,162.42
2024-09-16,mobile_app,credit_card,2,2580.43
2024-09-16,mobile_app,debit_card,1,1472.63
2024-09-16,mobile_app,gift_card,1,76.63
2024-09-16,mobile_app,mobile_pay,3,4678.33
2024-09-16,online,cash,1,229.91
2024-09-16,online,debit_card,2,3291.39
2024-09-17,in_store,cash,1,621.23
2024-09-17,in_store,credit_card,1,252.98
2024-09-17,in_store,debit_card,2,1653.26
2024-09-17,mobile_app,credit_card,1,122.84
2024-09-17,mobile_app,gift_card,3,3580.4300000000003
2024-09-17,online,cash,2,3082.04
2024-09-17,online,mobile_pay,1,1222.8
2024-09-18,in_store,debit_card,2,3382.27
2024-09-18,in_store,mobile_pay,1,255.24
2024-09-18,mobile_app,cash,1,960.39
2024-09-18,mobile_app,credit_card,4,5600.9
2024-09-18,mobile_app,mobile_pay,1,122.84
2024-09-18,online,cash,1,2177.72
2024-09-18,online,credit_card,1,707.7
2024-09-18,online,mobile_pay,2,2467.44
2024-09-19,in_store,debit_card,2,892.7
2024-09-19,mobile_app,credit_card,1,3109.1
2024-09-19,mobile_app,debit_card,3,4804.8
2024-09-19,mobile_app,mobile_pay,1,26.09
2024-09-19,online,cash,2,470.8
2024-09-19,online,debit_card,1,1759.1
2024-09-19,online,gift_card,1,249.34
2024-09-19,online,mobile_pay,2,1292.3
2024-09-20,in_store,cash,3,5495.92
2024-09-20,in_store,credit_card,1,1172.49
2024-09-20,in_store,gift_card,2,1724.1999999999998
2024-09-20,in_store,mobile_pay,2,464.11
2024-09-20,mobile_app,cash,1,1097.2
2024-09-20,mobile_app,credit_card,2,1551.18
2024-09-20,mobile_app,debit_card,1,337.33
2024-09-20,online,cash,1,488.55
2024-09-20,online,credit_card,1,342.81
2024-09-20,online,debit_card,2,1365.41
2024-09-20,online,gift_card,1,2145.35
2024-09-21,in_store,gift_card,1,1061.55
2024-09-21,in_store,mobile_pay,1,978.24
2024-09-21,mobile_app,cash,1,2185.4
2024-09-21,mobile_app,credit_card,1,337.16
2024-09-21,mobile_app,debit_card,1,496.85
2024-09-21,mobile_app,gift_card,1,638.1
2024-09-21,online,credit_card,1,1371.5
2024-09-21,online,gift_card,3,2692.44
2024-09-21,online,mobile_pay,1,368.4
2024-09-22,in_store,cash,1,956.37
2024-09-22,in_store,debit_card,2,3806.25
2024-09-22,in_store,gift_card,1,93.42
2024-09-22,in_store,mobile_pay,1,487.35
2024-09-22,mobile_app,debit_card,1,507.8
2024-09-22,mobile_app,gift_card,2,3612.1299999999997
2024-09-22,mobile_app,mobile_pay,2,2238.87
2024-09-22,online,debit_card,1,864.6
2024-09-22,online,mobile_pay,3,1152.98
2024-09-23,in_store,credit_card,2,1371.78
2024-09-23,in_store,debit_card,1,1331.5
2024-09-23,in_store,gift_card,1,415.77
2024-09-23,mobile_app,cash,1,473.17
2024-09-23,mobile_app,gift_card,1,1061.55
2024-09-23,mobile_app,mobile_pay,3,3563.16
2024-09-23,online,cash,2,2498.4300000000003
2024-09-23,online,gift_card,1,1331.5
2024-09-24,in_store,cash,1,252.98
2024-09-24,in_store,credit_card,1,472.35
2024-09-24,in_store,debit_card,1,690.46
2024-09-24,in_store,mobile_pay,2,4068.2
2024-09-24,mobile_app,cash,2,281.02
2024-09-24,mobile_app,credit_card,1,300.77
2024-09-24,mobile_app,debit_card,1,1824.3
2024-09-24,mobile_app,mobile_pay,2,946.17
2024-09-24,online,cash,1,172.92
2024-09-24,online,gift_card,1,810.51
2024-09-24,online,mobile_pay,1,648.85
2024-09-25,in_store,gift_card,2,3830.22
2024-09-25,mobile_app,cash,1,505.96
2024-09-25,mobile_app,credit_card,1,3013.9
2024-09-25,mobile_app,gift_card,1,2633.32
2024-09-25,online,cash,2,1007.6800000000001
2024-09-25,online,debit_card,2,2308.59
2024-09-25,online,gift_card,1,99.65
2024-09-25,online,mobile_pay,1,1748.32
2024-09-26,in_store,cash,2,1311.8200000000002
2024-09-26,in_store,credit_card,1,1592.08
2024-09-26,in_store,gift_card,1,42.08
2024-09-26,in_store,mobile_pay,1,311.26
2024-09-26,mobile_app,cash,1,2382.36
2024-09-26,mobile_app,credit_card,1,104.36
2024-09-26,mobile_app,debit_card,1,334.23
2024-09-26,online,cash,1,2145.35
2024-09-26,online,debit_card,1,10.52
2024-09-26,online,gift_card,1,507.8
2024-09-26,online,mobile_pay,1,1527.41
2024-09-27,in_store,credit_card,1,161.32
2024-09-27,in_store,debit_card,2,403.29999999999995
2024-09-27,in_store,gift_card,2,3430.83
2024-09-27,mobile_app,cash,1,1131.62
2024-09-27,mobile_app,credit_card,1,116.31
2024-09-27,mobile_app,debit_card,1,551.0
2024-09-27,mobile_app,gift_card,2,2130.9
2024-09-27,mobile_app,mobile_pay,2,1851.57
2024-09-27,online,credit_card,1,810.51
2024-09-27,online,debit_card,1,61.42
2024-09-27,online,gift_card,1,2156.16
2024-09-27,online,mobile_pay,1,117.04
2024-09-28,in_store,cash,1,249.34
2024-09-28,in_store,gift_card,1,703.83
2024-09-28,in_store,mobile_pay,2,1153.3
2024-09-28,mobile_app,cash,1,510.48
2024-09-28,mobile_app,credit_card,3,1916.4599999999998
2024-09-28,mobile_app,gift_card,1,3293.28
2024-09-28,mobile_app,mobile_pay,1,99.37
2024-09-28,online,credit_card,1,603.35
2024-09-28,online,debit_card,2,931.97
2024-09-28,online,gift_card,1,821.34
2024-09-28,online,mobile_pay,1,2595.4
2024-09-29,in_store,cash,2,2087.26
2024-09-29,in_store,credit_card,2,2628.5099999999998
2024-09-29,in_store,mobile_pay,1,429.07
2024-09-29,mobile_app,credit_card,2,1679.47
