transaction_date,store_id,store_name,region,store_type,transactions,units_sold,gross_revenue,net_revenue,discount_total,cogs,gross_profit,avg_order_value,gross_margin_pct
2024-10-26,STR014,San Francisco Mall #14,Southwest,outlet,1,1,621.23,621.23,0.0,361.24,259.99,621.23,41.85
2024-10-26,STR016,Nashville Downtown #16,Northeast,online,1,1,318.79,318.79,0.0,232.53,86.26,318.79,27.06
2024-10-26,STR017,Charlotte Mall #17,Southeast,flagship,1,2,916.38,824.74,91.64,394.6,430.14,824.74,52.15
2024-10-27,STR002,Boston Mall #2,Southeast,outlet,1,1,249.34,249.34,0.0,175.81,73.53,249.34,29.49
2024-10-27,STR003,Atlanta Mall #3,Midwest,express,1,2,810.26,810.26,0.0,505.7,304.56,810.26,37.59
2024-10-27,STR007,Dallas Downtown #7,Southeast,express,1,2,245.6,245.6,0.0,186.8,58.8,245.6,23.94
2024-10-27,STR008,Houston Mall #8,Midwest,online,1,1,99.37,94.4,4.97,45.44,48.96,94.4,51.86
2024-10-27,STR009,Phoenix Mall #9,Southwest,flagship,1,4,406.36,406.36,0.0,309.64,96.72,406.36,23.8
2024-10-27,STR012,Seattle Mall #12,Southeast,online,1,5,696.55,696.55,0.0,366.75,329.8,696.55,47.35
2024-10-27,STR014,San Francisco Mall #14,Southwest,outlet,1,2,1088.86,979.97,108.89,528.9,451.07,979.97,46.03
2024-10-28,STR002,Boston Mall #2,Southeast,outlet,1,1,247.1,222.39,24.71,106.46,115.93,222.39,52.13
2024-10-28,STR003,Atlanta Mall #3,Midwest,express,1,2,637.58,637.58,0.0,465.06,172.52,637.58,27.06
2024-10-28,STR004,Miami Downtown #4,Southwest,online,1,3,31.56,31.56,0.0,14.79,16.77,31.56,53.14
2024-10-28,STR009,Phoenix Mall #9,Southwest,flagship,1,4,2633.32,2633.32,0.0,1288.16,1345.16,2633.32,51.08
2024-10-28,STR011,Los Angeles Mall #11,Northeast,express,1,5,2450.4,2450.4,0.0,1327.2,1123.2,2450.4,45.84
2024-10-28,STR015,Austin Mall #15,West,express,1,3,1220.34,1220.34,0.0,639.75,580.59,1220.34,47.58
2024-10-28,STR016,Nashville Downtown #16,Northeast,online,2,7,3484.19,3484.19,0.0,2107.96,1376.23,1742.1,39.5
2024-10-28,STR017,Charlotte Mall #17,Southeast,flagship,1,1,77.68,77.68,0.0,37.84,39.84,77.68,51.29
2024-10-28,STR019,Philadelphia Downtown #19,Southwest,express,2,9,3801.23,3699.6400000000003,101.59,1937.97,1761.6699999999998,1849.82,47.62
2024-10-28,STR021,Las Vegas Mall #21,Northeast,flagship,1,4,1748.32,1748.32,0.0,1480.28,268.04,1748.32,15.33
2024-10-28,STR022,Orlando Downtown #22,Southeast,outlet,1,4,1892.68,1798.05,94.63,1006.68,791.37,1798.05,44.01
2024-10-29,STR002,Boston Mall #2,Southeast,outlet,1,1,410.67,410.67,0.0,203.52,207.15,410.67,50.44
2024-10-29,STR004,Miami Downtown #4,Southwest,online,1,4,2234.64,2122.91,111.73,1288.56,834.35,2122.91,39.3
2024-10-29,STR005,Chicago Mall #5,West,flagship,2,8,3206.8999999999996,3206.8999999999996,0.0,2141.83,1065.07,1603.45,33.21
2024-10-29,STR006,Detroit Mall #6,Northeast,outlet,3,11,3895.5200000000004,3895.5200000000004,0.0,2167.86,1727.66,1298.51,44.35
2024-10-29,STR009,Phoenix Mall #9,Southwest,flagship,1,5,2977.95,2977.95,0.0,1532.35,1445.6,2977.95,48.54
2024-10-29,STR014,San Francisco Mall #14,Southwest,outlet,1,3,143.55,143.55,0.0,110.64,32.91,143.55,22.93
2024-10-29,STR016,Nashville Downtown #16,Northeast,online,2,10,1873.6,1841.69,31.91,1021.8499999999999,819.84,920.84,44.52
2024-10-29,STR020,San Diego Mall #20,West,online,1,1,487.35,462.98,24.37,288.35,174.63,462.98,37.72
2024-10-29,STR023,Kansas City Mall #23,Midwest,express,2,10,7604.0,7379.25,224.75,3554.8,3824.4500000000003,3689.62,51.83
2024-10-30,STR001,New York Downtown #1,Northeast,flagship,1,4,330.04,330.04,0.0,158.4,171.64,330.04,52.01
2024-10-30,STR005,Chicago Mall #5,West,flagship,1,2,1001.1,800.88,200.22,647.36,153.52,800.88,19.17
2024-10-30,STR009,Phoenix Mall #9,Southwest,flagship,2,5,1990.13,1954.94,35.19,1176.1299999999999,778.81,977.47,39.84
2024-10-30,STR010,Denver Downtown #10,West,outlet,1,5,614.0,614.0,0.0,467.0,147.0,614.0,23.94
2024-10-30,STR011,Los Angeles Mall #11,Northeast,express,1,4,1644.28,1644.28,0.0,889.28,755.0,1644.28,45.92
2024-10-30,STR013,Portland Downtown #13,Midwest,flagship,1,5,2278.25,2164.34,113.91,1342.95,821.39,2164.34,37.95
2024-10-30,STR014,San Francisco Mall #14,Southwest,outlet,1,5,3215.75,2894.17,321.58,1787.95,1106.22,2894.17,38.22
2024-10-30,STR015,Austin Mall #15,West,express,1,4,2411.12,2411.12,0.0,1548.28,862.84,2411.12,35.79
2024-10-30,STR017,Charlotte Mall #17,Southeast,flagship,1,5,3394.65,3394.65,0.0,1499.75,1894.9,3394.65,55.82
2024-10-30,STR018,Minneapolis Mall #18,Midwest,outlet,1,5,1636.4,1636.4,0.0,748.15,888.25,1636.4,54.28
2024-10-30,STR019,Philadelphia Downtown #19,Southwest,express,1,2,138.38,138.38,0.0,118.54,19.84,138.38,14.34
2024-10-30,STR022,Orlando Downtown #22,Southeast,outlet,1,3,508.11,508.11,0.0,324.78,183.33,508.11,36.08
2024-10-30,STR023,Kansas City Mall #23,Midwest,express,1,1,661.33,661.33,0.0,347.36,313.97,661.33,47.48
2024-10-31,STR001,New York Downtown #1,Northeast,flagship,2,5,893.0999999999999,893.0999999999999,0.0,509.77000000000004,383.33,446.55,42.92
2024-10-31,STR002,Boston Mall #2,Southeast,outlet,1,1,274.3,274.3,0.0,191.33,82.97,274.3,30.25
2024-10-31,STR005,Chicago Mall #5,West,flagship,1,5,2033.9,2033.9,0.0,1066.25,967.65,2033.9,47.58
2024-10-31,STR006,Detroit Mall #6,Northeast,outlet,1,3,953.88,953.88,0.0,715.74,238.14,953.88,24.97
2024-10-31,STR008,Houston Mall #8,Midwest,online,2,3,804.26,804.26,0.0,508.94,295.32,402.13,36.72
2024-10-31,STR010,Denver Downtown #10,West,outlet,1,4,2002.2,2002.2,0.0,1294.72,707.48,2002.2,35.34
2024-10-31,STR011,Los Angeles Mall #11,Northeast,express,2,3,730.9300000000001,730.9300000000001,0.0,315.82,415.11,365.46,56.79
2024-10-31,STR012,Seattle Mall #12,Southeast,online,1,2,21.04,21.04,0.0,9.86,11.18,21.04,53.14
2024-10-31,STR015,Austin Mall #15,West,express,1,3,810.51,810.51,0.0,383.22,427.29,810.51,52.72
2024-10-31,STR018,Minneapolis Mall #18,Midwest,outlet,1,2,1380.92,1380.92,0.0,777.58,603.34,1380.92,43.69
2024-10-31,STR019,Philadelphia Downtown #19,Southwest,express,1,3,298.11,253.39,44.72,136.32,117.07,253.39,46.2
2024-10-31,STR021,Las Vegas Mall #21,Northeast,flagship,2,7,2733.3500000000004,2662.58,70.77,1807.67,854.91,1331.29,32.11
2024-10-31,STR022,Orlando Downtown #22,Southeast,outlet,1,1,94.47,94.47,0.0,47.58,46.89,94.47,49.63
2024-11-01,STR003,Atlanta Mall #3,Midwest,express,1,2,553.36,498.02,55.34,252.64,245.38,498.02,49.27
2024-11-01,STR006,Detroit Mall #6,Northeast,outlet,2,5,2550.06,2550.06,0.0,1355.47,1194.5900000000001,1275.03,46.85
2024-11-01,STR008,Houston Mall #8,Midwest,online,1,2,572.18,486.35,85.83,445.02,41.33,486.35,8.5
2024-11-01,STR009,Phoenix Mall #9,Southwest,flagship,1,3,1662.3,1662.3,0.0,717.66,944.64,1662.3,56.83
2024-11-01,STR010,Denver Downtown #10,West,outlet,2,6,1628.0700000000002,1628.0700000000002,0.0,1181.94,446.13,814.04,27.4
2024-11-01,STR011,Los Angeles Mall #11,Northeast,express,1,5,2635.2,2635.2,0.0,1832.85,802.35,2635.2,30.45
2024-11-01,STR014,San Francisco Mall #14,Southwest,outlet,1,1,491.81,442.63,49.18,287.32,155.31,442.63,35.09
2024-11-01,STR019,Philadelphia Downtown #19,Southwest,express,1,1,268.87,268.87,0.0,166.2,102.67,268.87,38.19
2024-11-01,STR021,Las Vegas Mall #21,Northeast,flagship,1,3,348.93,348.93,0.0,285.33,63.6,348.93,18.23
2024-11-02,STR001,New York Downtown #1,Northeast,flagship,1,4,1144.36,1144.36,0.0,890.04,254.32,1144.36,22.22
2024-11-02,STR002,Boston Mall #2,Southeast,outlet,1,3,1581.12,1581.12,0.0,1099.71,481.41,1581.12,30.45
2024-11-02,STR004,Miami Downtown #4,Southwest,online,2,6,4477.24,4477.24,0.0,2099.4900000000002,2377.75,2238.62,53.11
2024-11-02,STR005,Chicago Mall #5,West,flagship,1,5,2981.85,2981.85,0.0,1736.3,1245.55,2981.85,41.77
2024-11-02,STR007,Dallas Downtown #7,Southeast,express,2,2,1048.28,1048.28,0.0,610.4399999999999,437.84000000000003,524.14,41.77
2024-11-02,STR008,Houston Mall #8,Midwest,online,1,4,1065.2,1011.94,53.26,502.04,509.9,1011.94,50.39
2024-11-02,STR009,Phoenix Mall #9,Southwest,flagship,1,1,823.32,823.32,0.0,387.73,435.59,823.32,52.91
2024-11-02,STR012,Seattle Mall #12,Southeast,online,1,4,245.68,208.83,36.85,139.72,69.11,208.83,33.09
2024-11-02,STR015,Austin Mall #15,West,express,1,2,1380.92,1242.83,138.09,777.58,465.25,1242.83,37.43
2024-11-02,STR017,Charlotte Mall #17,Southeast,flagship,1,1,558.66,502.79,55.87,322.14,180.65,502.79,35.93
2024-11-02,STR018,Minneapolis Mall #18,Midwest,outlet,2,6,1189.32,1189.32,0.0,959.73,229.59,594.66,19.3
2024-11-02,STR019,Philadelphia Downtown #19,Southwest,express,1,3,2083.86,2083.86,0.0,1110.6,973.26,2083.86,46.7
2024-11-02,STR020,San Diego Mall #20,West,online,1,2,494.2,494.2,0.0,212.92,281.28,494.2,56.92
2024-11-02,STR021,Las Vegas Mall #21,Northeast,flagship,2,10,3914.5,3800.59,113.91,2646.15,1154.44,1900.3,30.38
2024-11-02,STR022,Orlando Downtown #22,Southeast,outlet,3,10,2552.74,2552.74,0.0,1202.02,1350.72,850.91,52.91
2024-11-02,STR023,Kansas City Mall #23,Midwest,express,1,5,380.7,380.7,0.0,297.6,83.1,380.7,21.83
2024-11-03,STR001,New York Downtown #1,Northeast,flagship,1,2,1108.2,1108.2,0.0,478.44,629.76,1108.2,56.83
2024-11-03,STR002,Boston Mall #2,Southeast,outlet,1,4,397.48,397.48,0.0,181.76,215.72,397.48,54.27
2024-11-03,STR003,Atlanta Mall #3,Midwest,express,1,1,269.98,269.98,0.0,201.42,68.56,269.98,25.39
2024-11-03,STR004,Miami Downtown #4,Southwest,online,1,5,1774.55,1774.55,0.0,818.7,955.85,1774.55,53.86
2024-11-03,STR007,Dallas Downtown #7,Southeast,express,1,2,161.34,161.34,0.0,136.92,24.42,161.34,15.14
2024-11-03,STR009,Phoenix Mall #9,Southwest,flagship,1,3,69.42,62.48,6.94,31.8,30.68,62.48,49.1
2024-11-03,STR010,Denver Downtown #10,West,outlet,1,2,519.14,519.14,0.0,298.88,220.26,519.14,42.43
2024-11-03,STR011,Los Angeles Mall #11,Northeast,express,1,4,545.48,545.48,0.0,237.04,308.44,545.48,56.54
2024-11-03,STR012,Seattle Mall #12,Southeast,online,2,4,2147.52,2143.71,3.81,1225.8899999999999,917.8199999999999,1071.86,42.81
2024-11-03,STR013,Portland Downtown #13,Midwest,flagship,1,4,2595.4,2465.63,129.77,1195.64,1269.99,2465.63,51.51
2024-11-03,STR014,San Francisco Mall #14,Southwest,outlet,2,6,2231.21,2231.21,0.0,1768.16,463.05,1115.6,20.75
2024-11-03,STR015,Austin Mall #15,West,express,1,1,336.98,320.13,16.85,171.5,148.63,320.13,46.43
2024-11-03,STR016,Nashville Downtown #16,Northeast,online,1,2,858.14,858.14,0.0,530.68,327.46,858.14,38.16
2024-11-03,STR019,Philadelphia Downtown #19,Southwest,express,1,2,255.24,242.48,12.76,195.82,46.66,242.48,19.24
2024-11-03,STR020,San Diego Mall #20,West,online,1,5,380.7,380.7,0.0,297.6,83.1,380.7,21.83
2024-11-03,STR023,Kansas City Mall #23,Midwest,express,1,2,1322.66,1124.26,198.4,694.72,429.54,1124.26,38.21
2024-11-04,STR001,New York Downtown #1,Northeast,flagship,3,3,920.72,880.04,40.68,576.28,303.76,293.35,34.52
2024-11-04,STR002,Boston Mall #2,Southeast,outlet,2,2,347.85,347.85,0.0,165.57999999999998,182.27,173.92,52.4
2024-11-04,STR003,Atlanta Mall #3,Midwest,express,1,4,1097.2,1097.2,0.0,765.32,331.88,1097.2,30.25
2024-11-04,STR004,Miami Downtown #4,Southwest,online,1,4,1097.2,1097.2,0.0,765.32,331.88,1097.2,30.25
2024-11-04,STR006,Detroit Mall #6,Northeast,outlet,1,4,1554.84,1399.36,155.48,785.84,613.52,1399.36,43.84
2024-11-04,STR016,Nashville Downtown #16,Northeast,online,2,5,1575.44,1572.8400000000001,2.6,1145.8100000000002,427.03,786.42,27.15
2024-11-04,STR018,Minneapolis Mall #18,Midwest,outlet,2,5,1033.6,885.3399999999999,148.26,565.3199999999999,320.02000000000004,442.67,36.15
2024-11-04,STR019,Philadelphia Downtown #19,Southwest,express,2,8,2026.76,1989.91,36.85,1676.49,313.42,994.96,15.75
2024-11-04,STR020,San Diego Mall #20,West,online,3,5,2861.98,2861.98,0.0,1443.47,1418.51,953.99,49.56
2024-11-04,STR021,Las Vegas Mall #21,Northeast,flagship,1,1,410.67,410.67,0.0,203.52,207.15,410.67,50.44
2024-11-05,STR001,New York Downtown #1,Northeast,flagship,1,4,582.04,465.63,116.41,402.56,63.07,465.63,13.55
2024-11-05,STR002,Boston Mall #2,Southeast,outlet,4,14,3608.25,3608.25,0.0,2630.8,977.4499999999999,902.06,27.09
2024-11-05,STR003,Atlanta Mall #3,Midwest,express,1,2,529.0,529.0,0.0,280.1,248.9,529.0,47.05
2024-11-05,STR004,Miami Downtown #4,Southwest,online,2,6,914.52,914.52,0.0,517.8100000000001,396.71000000000004,457.26,43.38
2024-11-05,STR006,Detroit Mall #6,Northeast,outlet,2,6,718.02,718.02,0.0,470.64,247.38,359.01,34.45
2024-11-05,STR007,Dallas Downtown #7,Southeast,express,1,3,1066.23,1066.23,0.0,627.69,438.54,1066.23,41.13
2024-11-05,STR008,Houston Mall #8,Midwest,online,1,2,1205.56,1205.56,0.0,774.14,431.42,1205.56,35.79
2024-11-05,STR012,Seattle Mall #12,Southeast,online,1,5,727.55,691.17,36.38,503.2,187.97,691.17,27.2
2024-11-05,STR014,San Francisco Mall #14,Southwest,outlet,4,16,3840.92,3840.92,0.0,2841.23,999.6899999999999,960.23,26.03
2024-11-05,STR017,Charlotte Mall #17,Southeast,flagship,1,4,234.08,210.67,23.41,176.6,34.07,210.67,16.17
2024-11-05,STR019,Philadelphia Downtown #19,Southwest,express,1,4,304.56,304.56,0.0,238.08,66.48,304.56,21.83
2024-11-05,STR022,Orlando Downtown #22,Southeast,outlet,1,2,467.72,444.33,23.39,233.5,210.83,444.33,47.45
2024-11-06,STR001,New York Downtown #1,Northeast,flagship,1,1,458.19,458.19,0.0,197.3,260.89,458.19,56.94
2024-11-06,STR002,Boston Mall #2,Southeast,outlet,1,3,417.93,417.93,0.0,220.05,197.88,417.93,47.35
2024-11-06,STR003,Atlanta Mall #3,Midwest,express,1,2,777.42,777.42,0.0,392.92,384.5,777.42,49.46
2024-11-06,STR011,Los Angeles Mall #11,Northeast,express,2,7,869.13,832.59,36.54,733.39,99.2,416.3,11.91
2024-11-06,STR013,Portland Downtown #13,Midwest,flagship,1,4,2645.32,2645.32,0.0,1389.44,1255.88,2645.32,47.48
2024-11-06,STR014,San Francisco Mall #14,Southwest,outlet,2,6,2327.65,2224.98,102.67,1208.93,1016.0500000000001,1112.49,45.67
2024-11-06,STR016,Nashville Downtown #16,Northeast,online,2,8,1836.69,1836.69,0.0,1216.41,620.28,918.34,33.77
2024-11-06,STR018,Minneapolis Mall #18,Midwest,outlet,1,5,1636.25,1636.25,0.0,1303.2,333.05,1636.25,20.35
2024-11-06,STR020,San Diego Mall #20,West,online,1,2,502.34,502.34,0.0,371.66,130.68,502.34,26.01
2024-11-06,STR021,Las Vegas Mall #21,Northeast,flagship,1,5,638.1,638.1,0.0,489.55,148.55,638.1,23.28
2024-11-07,STR006,Detroit Mall #6,Northeast,outlet,1,1,172.92,172.92,0.0,113.99,58.93,172.92,34.08
2024-11-07,STR009,Phoenix Mall #9,Southwest,flagship,2,8,4677.8,4517.01,160.79,2653.0,1864.01,2258.5,41.27
2024-11-07,STR014,San Francisco Mall #14,Southwest,outlet,1,3,233.04,233.04,0.0,113.52,119.52,233.04,51.29
2024-11-07,STR016,Nashville Downtown #16,Northeast,online,3,7,2244.75,2108.5800000000004,136.17,1551.1200000000001,557.46,702.86,26.44
2024-11-07,STR021,Las Vegas Mall #21,Northeast,flagship,2,5,1331.3,1331.3,0.0,596.27,735.03,665.65,55.21
2024-11-07,STR022,Orlando Downtown #22,Southeast,outlet,1,2,122.84,122.84,0.0,69.86,52.98,122.84,43.13
2024-11-08,STR001,New York Downtown #1,Northeast,flagship,1,4,1407.28,1407.28,0.0,758.0,649.28,1407.28,46.14
2024-11-08,STR003,Atlanta Mall #3,Midwest,express,1,5,2078.85,2078.85,0.0,1402.4,676.45,2078.85,32.54
2024-11-08,STR004,Miami Downtown #4,Southwest,online,1,1,621.23,621.23,0.0,361.24,259.99,621.23,41.85
2024-11-08,STR005,Chicago Mall #5,West,flagship,1,3,1863.69,1863.69,0.0,1083.72,779.97,1863.69,41.85
2024-11-08,STR006,Detroit Mall #6,Northeast,outlet,2,9,2879.64,2879.64,0.0,2133.7200000000003,745.92,1439.82,25.9
2024-11-08,STR009,Phoenix Mall #9,Southwest,flagship,1,2,1139.74,1139.74,0.0,547.7,592.04,1139.74,51.95
2024-11-08,STR012,Seattle Mall #12,Southeast,online,1,4,545.48,545.48,0.0,237.04,308.44,545.48,56.54
2024-11-08,STR015,Austin Mall #15,West,express,5,18,5229.07,5187.5599999999995,41.51,2886.17,2301.39,1037.51,44.36
2024-11-08,STR016,Nashville Downtown #16,Northeast,online,2,3,1877.79,1877.79,0.0,1090.48,787.3100000000001,938.9,41.93
2024-11-08,STR017,Charlotte Mall #17,Southeast,flagship,2,4,1182.55,1182.55,0.0,716.27,466.28000000000003,591.28,39.43
2024-11-08,STR018,Minneapolis Mall #18,Midwest,outlet,1,4,1892.68,1892.68,0.0,1006.68,886.0,1892.68,46.81
2024-11-08,STR020,San Diego Mall #20,West,online,1,3,1094.58,1094.58,0.0,493.77,600.81,1094.58,54.89
2024-11-08,STR022,Orlando Downtown #22,Southeast,outlet,1,1,31.14,31.14,0.0,16.89,14.25,31.14,45.76
2024-11-09,STR003,Atlanta Mall #3,Midwest,express,2,4,1290.56,1267.1,23.46,714.34,552.76,633.55,43.62
2024-11-09,STR004,Miami Downtown #4,Southwest,online,2,5,941.69,941.69,0.0,729.22,212.47000000000003,470.84,22.56
2024-11-09,STR007,Dallas Downtown #7,Southeast,express,1,2,1797.96,1797.96,0.0,793.94,1004.02,1797.96,55.84
2024-11-09,STR008,Houston Mall #8,Midwest,online,1,2,813.56,813.56,0.0,426.5,387.06,813.56,47.58
2024-11-09,STR009,Phoenix Mall #9,Southwest,flagship,1,3,1729.77,1729.77,0.0,1147.02,582.75,1729.77,33.69
2024-11-09,STR011,Los Angeles Mall #11,Northeast,express,1,4,491.2,442.08,49.12,373.6,68.48,442.08,15.49
2024-11-09,STR014,San Francisco Mall #14,Southwest,outlet,2,4,1088.44,1088.44,0.0,618.68,469.76,544.22,43.16
2024-11-09,STR022,Orlando Downtown #22,Southeast,outlet,1,5,1636.25,1636.25,0.0,1303.2,333.05,1636.25,20.35
2024-11-09,STR023,Kansas City Mall #23,Midwest,express,1,1,122.8,122.8,0.0,93.4,29.4,122.8,23.94
2024-11-10,STR003,Atlanta Mall #3,Midwest,express,1,5,4494.9,4270.15,224.75,1984.85,2285.3,4270.15,53.52
2024-11-10,STR004,Miami Downtown #4,Southwest,online,1,5,1297.85,1232.96,64.89,747.2,485.76,1232.96,39.4
2024-11-10,STR008,Houston Mall #8,Midwest,online,1,2,1054.08,1054.08,0.0,733.14,320.94,1054.08,30.45
2024-11-10,STR009,Phoenix Mall #9,Southwest,flagship,1,2,236.72,236.72,0.0,102.5,134.22,236.72,56.7
2024-11-10,STR011,Los Angeles Mall #11,Northeast,express,1,1,94.47,89.75,4.72,47.58,42.17,89.75,46.99
2024-11-10,STR013,Portland Downtown #13,Midwest,flagship,2,4,608.4599999999999,608.4599999999999,0.0,344.53000000000003,263.93,304.23,43.38
2024-11-10,STR014,San Francisco Mall #14,Southwest,outlet,1,2,345.84,345.84,0.0,227.98,117.86,345.84,34.08
2024-11-10,STR018,Minneapolis Mall #18,Midwest,outlet,1,2,553.36,553.36,0.0,252.64,300.72,553.36,54.34
2024-11-10,STR019,Philadelphia Downtown #19,Southwest,express,1,5,1173.05,1173.05,0.0,768.25,404.8,1173.05,34.51
2024-11-11,STR004,Miami Downtown #4,Southwest,online,2,3,905.46,905.46,0.0,564.87,340.59000000000003,452.73,37.62
2024-11-11,STR005,Chicago Mall #5,West,flagship,1,4,1556.2,1556.2,0.0,1184.48,371.72,1556.2,23.89
2024-11-11,STR006,Detroit Mall #6,Northeast,outlet,2,7,3622.44,3622.44,0.0,2349.33,1273.11,1811.22,35.15
2024-11-11,STR008,Houston Mall #8,Midwest,online,1,2,1053.5,1053.5,0.0,644.6,408.9,1053.5,38.81
2024-11-11,STR014,San Francisco Mall #14,Southwest,outlet,2,10,4908.6,4908.6,0.0,3175.95,1732.65,2454.3,35.3
2024-11-11,STR015,Austin Mall #15,West,express,2,6,1418.8999999999999,1418.8999999999999,0.0,687.3,731.6,709.45,51.56
2024-11-11,STR017,Charlotte Mall #17,Southeast,flagship,1,3,2638.92,2506.97,131.95,1154.52,1352.45,2506.97,53.95
2024-11-11,STR019,Philadelphia Downtown #19,Southwest,express,1,2,707.7,707.7,0.0,543.42,164.28,707.7,23.21
2024-11-11,STR020,San Diego Mall #20,West,online,1,1,233.86,222.17,11.69,116.75,105.42,222.17,47.45
2024-11-11,STR021,Las Vegas Mall #21,Northeast,flagship,1,4,2487.28,2487.28,0.0,1255.96,1231.32,2487.28,49.5
2024-11-11,STR022,Orlando Downtown #22,Southeast,outlet,2,7,3520.5299999999997,3520.5299999999997,0.0,2376.76,1143.77,1760.26,32.49
2024-11-12,STR004,Miami Downtown #4,Southwest,online,1,1,118.36,106.52,11.84,51.25,55.27,106.52,51.89
2024-11-12,STR005,Chicago Mall #5,West,flagship,2,3,690.06,690.06,0.0,535.15,154.91000000000003,345.03,22.45
2024-11-12,STR007,Dallas Downtown #7,Southeast,express,1,3,1662.3,1662.3,0.0,717.66,944.64,1662.3,56.83
2024-11-12,STR008,Houston Mall #8,Midwest,online,1,3,1786.77,1786.77,0.0,919.41,867.36,1786.77,48.54
2024-11-12,STR009,Phoenix Mall #9,Southwest,flagship,1,4,2878.08,2590.27,287.81,1371.72,1218.55,2590.27,47.04
2024-11-12,STR010,Denver Downtown #10,West,outlet,2,6,2420.78,2338.65,82.13,1406.3200000000002,932.33,1169.32,39.87
2024-11-12,STR012,Seattle Mall #12,Southeast,online,1,2,498.68,473.75,24.93,351.62,122.13,473.75,25.78
2024-11-12,STR014,San Francisco Mall #14,Southwest,outlet,1,2,1286.3,1286.3,0.0,715.18,571.12,1286.3,44.4
2024-11-12,STR017,Charlotte Mall #17,Southeast,flagship,1,4,2385.48,2385.48,0.0,1389.04,996.44,2385.48,41.77
2024-11-12,STR018,Minneapolis Mall #18,Midwest,outlet,1,3,1470.24,1470.24,0.0,796.32,673.92,1470.24,45.84
2024-11-13,STR001,New York Downtown #1,Northeast,flagship,1,1,488.55,439.69,48.86,350.08,89.61,439.69,20.38
2024-11-13,STR002,Boston Mall #2,Southeast,outlet,1,3,953.88,953.88,0.0,715.74,238.14,953.88,24.97
2024-11-13,STR004,Miami Downtown #4,Southwest,online,3,11,2746.2999999999997,2672.17,74.13,1362.7,1309.47,890.72,49.0
2024-11-13,STR006,Detroit Mall #6,Northeast,outlet,4,9,4933.47,4609.69,323.78,2592.97,2016.72,1152.42,43.75
2024-11-13,STR010,Denver Downtown #10,West,outlet,1,2,252.98,227.68,25.3,165.08,62.6,227.68,27.49
2024-11-13,STR013,Portland Downtown #13,Midwest,flagship,1,4,1217.08,1095.37,121.71,827.96,267.41,1095.37,24.41
2024-11-13,STR014,San Francisco Mall #14,Southwest,outlet,1,3,241.98,241.98,0.0,172.86,69.12,241.98,28.56
2024-11-13,STR016,Nashville Downtown #16,Northeast,online,1,3,348.93,348.93,0.0,285.33,63.6,348.93,18.23
2024-11-13,STR017,Charlotte Mall #17,Southeast,flagship,2,7,1145.7,1145.7,0.0,804.5,341.2,572.85,29.78
2024-11-13,STR018,Minneapolis Mall #18,Midwest,outlet,2,5,1362.8600000000001,1239.43,123.43,976.8299999999999,262.6,619.72,21.19
2024-11-13,STR021,Las Vegas Mall #21,Northeast,flagship,1,2,635.92,635.92,0.0,477.16,158.76,635.92,24.97
2024-11-13,STR023,Kansas City Mall #23,Midwest,express,2,8,2397.4,2237.27,160.13,1345.2,892.07,1118.64,39.87
2024-11-14,STR003,Atlanta Mall #3,Midwest,express,2,9,4195.03,4195.03,0.0,2360.31,1834.7199999999998,2097.52,43.74
2024-11-14,STR008,Houston Mall #8,Midwest,online,1,3,417.93,376.14,41.79,220.05,156.09,376.14,41.5
2024-11-14,STR009,Phoenix Mall #9,Southwest,flagship,1,2,821.34,821.34,0.0,407.04,414.3,821.34,50.44
2024-11-14,STR012,Seattle Mall #12,Southeast,online,1,5,507.95,507.95,0.0,387.05,120.9,507.95,23.8
2024-11-14,STR016,Nashville Downtown #16,Northeast,online,1,5,1169.3,935.44,233.86,583.75,351.69,935.44,37.6
2024-11-14,STR017,Charlotte Mall #17,Southeast,flagship,1,4,1554.84,1554.84,0.0,785.84,769.0,1554.84,49.46
2024-11-14,STR019,Philadelphia Downtown #19,Southwest,express,1,3,810.51,769.98,40.53,383.22,386.76,769.98,50.23
2024-11-14,STR022,Orlando Downtown #22,Southeast,outlet,3,5,1621.52,1621.52,0.0,1032.35,589.17,540.51,36.33
2024-11-14,STR023,Kansas City Mall #23,Midwest,express,1,5,1777.05,1777.05,0.0,1046.15,730.9,1777.05,41.13
2024-11-15,STR004,Miami Downtown #4,Southwest,online,1,3,417.93,376.14,41.79,220.05,156.09,376.14,41.5
2024-11-15,STR005,Chicago Mall #5,West,flagship,1,1,719.52,575.62,143.9,342.93,232.69,575.62,40.42
2024-11-15,STR010,Denver Downtown #10,West,outlet,1,2,236.72,236.72,0.0,102.5,134.22,236.72,56.7
2024-11-15,STR011,Los Angeles Mall #11,Northeast,express,4,9,2768.95,2695.85,73.1,1826.13,869.72,673.96,32.26
2024-11-15,STR014,San Francisco Mall #14,Southwest,outlet,1,4,1309.0,1243.55,65.45,1042.56,200.99,1243.55,16.16
2024-11-15,STR016,Nashville Downtown #16,Northeast,online,2,9,4568.74,4568.74,0.0,2721.19,1847.55,2284.37,40.44
2024-11-15,STR018,Minneapolis Mall #18,Midwest,outlet,1,4,2487.28,2487.28,0.0,1255.96,1231.32,2487.28,49.5
2024-11-15,STR019,Philadelphia Downtown #19,Southwest,express,1,3,207.57,207.57,0.0,177.81,29.76,207.57,14.34
