transaction_id,transaction_ts,store_id,product_id,customer_id,quantity,unit_price,discount_pct,discount_amount,net_amount,payment_method,channel,currency
TXN0003901,2024-11-06 10:39:00,STR011,PRD0022,CUS00493,5,146.15,0.05,36.54,694.21,gift_card,in_store,USD
TXN0003902,2024-07-17 18:45:00,STR013,PRD0113,CUS00497,4,336.98,0.0,0.0,1347.92,debit_card,online,USD
TXN0003903,2024-09-03 17:09:00,STR004,PRD0072,CUS00221,1,500.55,0.05,25.03,475.52,debit_card,in_store,USD
TXN0003904,2024-09-23 13:09:00,STR011,PRD0066,CUS00108,4,404.74,0.05,80.95,1538.01,mobile_pay,mobile_app,USD
TXN0003905,2024-12-25 15:39:00,STR008,PRD0087,,1,488.55,0.0,0.0,488.55,debit_card,mobile_app,USD
TXN0003906,2024-02-27 17:28:00,STR012,PRD0100,CUS00297,1,576.59,0.05,28.83,547.76,gift_card,in_store,USD
TXN0003907,2024-10-19 08:59:00,STR004,PRD0024,CUS00016,2,364.86,0.0,0.0,729.72,cash,online,USD
TXN0003908,2024-12-13 10:34:00,STR005,PRD0031,CUS00337,1,77.68,0.0,0.0,77.68,credit_card,in_store,USD
TXN0003909,2024-09-19 12:02:00,STR001,PRD0001,CUS00470,4,137.75,0.0,0.0,551.0,mobile_pay,online,USD
TXN0003910,2024-02-07 14:31:00,STR014,PRD0036,CUS00269,2,405.13,0.0,0.0,810.26,gift_card,in_store,USD
TXN0003911,2024-12-23 09:59:00,STR001,PRD0071,CUS00275,5,327.28,0.0,0.0,1636.4,cash,mobile_app,USD
TXN0003912,2024-10-03 08:38:00,STR003,PRD0094,CUS00282,4,326.53,0.05,65.31,1240.81,debit_card,online,USD
TXN0003913,2024-11-26 13:08:00,STR014,PRD0032,CUS00214,5,251.17,0.0,0.0,1255.85,debit_card,in_store,USD
TXN0003914,2024-09-01 10:03:00,STR010,PRD0020,CUS00041,5,595.59,0.1,297.8,2680.15,gift_card,mobile_app,USD
TXN0003915,2024-11-12 20:12:00,STR014,PRD0079,CUS00347,2,643.15,0.0,0.0,1286.3,gift_card,in_store,USD
TXN0003916,2024-10-09 12:19:00,STR012,PRD0035,,5,234.61,0.05,58.65,1114.4,credit_card,mobile_app,USD
TXN0003917,2024-01-27 19:26:00,STR005,PRD0014,CUS00215,5,10.52,0.0,0.0,52.6,gift_card,mobile_app,USD
TXN0003918,2024-02-25 15:43:00,STR009,PRD0082,CUS00372,3,82.51,0.0,0.0,247.53,gift_card,online,USD
TXN0003919,2024-12-21 12:55:00,STR005,PRD0001,CUS00294,4,137.75,0.05,27.55,523.45,gift_card,mobile_app,USD
TXN0003920,2024-06-17 11:08:00,STR019,PRD0075,CUS00406,3,507.8,0.1,152.34,1371.06,credit_card,online,USD
TXN0003921,2024-03-18 18:04:00,STR005,PRD0061,CUS00283,1,169.37,0.15,25.41,143.96,gift_card,mobile_app,USD
TXN0003922,2024-10-19 19:11:00,STR012,PRD0112,CUS00378,5,268.87,0.0,0.0,1344.35,credit_card,mobile_app,USD
TXN0003923,2024-06-14 10:11:00,STR011,PRD0037,CUS00113,2,47.85,0.0,0.0,95.7,mobile_pay,mobile_app,USD
TXN0003924,2024-08-22 14:27:00,STR014,PRD0003,CUS00448,1,569.87,0.0,0.0,569.87,credit_card,in_store,USD
TXN0003925,2024-05-22 15:06:00,STR007,PRD0083,CUS00003,1,247.1,0.0,0.0,247.1,gift_card,mobile_app,USD
TXN0003926,2024-04-08 17:55:00,STR005,PRD0030,CUS00268,1,80.67,0.05,4.03,76.64,mobile_pay,in_store,USD
TXN0003927,2024-12-19 15:04:00,STR016,PRD0053,,2,321.56,0.0,0.0,643.12,cash,online,USD
TXN0003928,2024-05-26 11:06:00,STR005,PRD0047,CUS00068,3,487.35,0.05,73.1,1388.95,gift_card,online,USD
TXN0003929,2024-02-24 16:33:00,STR021,PRD0005,CUS00301,5,259.57,0.0,0.0,1297.85,cash,online,USD
TXN0003930,2024-12-19 10:43:00,STR020,PRD0076,CUS00359,3,33.66,0.0,0.0,100.98,gift_card,online,USD
TXN0003931,2024-05-16 18:11:00,STR019,PRD0065,CUS00160,1,286.09,0.05,14.3,271.79,mobile_pay,mobile_app,USD
TXN0003932,2024-11-03 15:09:00,STR014,PRD0099,CUS00265,1,388.71,0.0,0.0,388.71,cash,online,USD
TXN0003933,2024-09-20 15:56:00,STR014,PRD0020,CUS00114,2,595.59,0.0,0.0,1191.18,cash,in_store,USD
TXN0003934,2024-12-26 16:27:00,STR006,PRD0059,CUS00062,3,458.19,0.0,0.0,1374.57,cash,online,USD
TXN0003935,2024-06-05 20:20:00,STR009,PRD0022,CUS00100,5,146.15,0.0,0.0,730.75,gift_card,mobile_app,USD
TXN0003936,2024-10-17 09:52:00,STR001,PRD0029,CUS00162,4,354.91,0.0,0.0,1419.64,debit_card,in_store,USD
TXN0003937,2024-05-25 14:47:00,STR009,PRD0058,CUS00039,4,61.42,0.15,36.85,208.83,debit_card,in_store,USD
TXN0003938,2024-02-24 15:04:00,STR002,PRD0109,,1,459.8,0.0,0.0,459.8,mobile_pay,in_store,USD
TXN0003939,2024-05-23 08:40:00,STR023,PRD0072,CUS00281,1,500.55,0.0,0.0,500.55,debit_card,mobile_app,USD
TXN0003940,2024-06-22 14:25:00,STR007,PRD0041,CUS00243,4,491.81,0.0,0.0,1967.24,credit_card,online,USD
TXN0003941,2024-04-18 17:58:00,STR015,PRD0009,CUS00357,2,675.27,0.0,0.0,1350.54,mobile_pay,mobile_app,USD
TXN0003942,2024-06-21 15:26:00,STR002,PRD0113,CUS00239,1,336.98,0.1,33.7,303.28,cash,online,USD
TXN0003943,2024-05-19 15:17:00,STR002,PRD0062,CUS00306,2,355.41,0.0,0.0,710.82,debit_card,mobile_app,USD
TXN0003944,2024-06-18 13:03:00,STR004,PRD0095,CUS00461,3,658.33,0.0,0.0,1974.99,credit_card,mobile_app,USD
TXN0003945,2024-02-12 13:45:00,STR008,PRD0094,CUS00088,4,326.53,0.0,0.0,1306.12,mobile_pay,online,USD
TXN0003946,2024-10-11 09:52:00,STR004,PRD0064,CUS00215,3,475.35,0.0,0.0,1426.05,gift_card,online,USD
TXN0003947,2024-04-12 20:28:00,STR011,PRD0099,CUS00330,3,388.71,0.0,0.0,1166.13,gift_card,mobile_app,USD
TXN0003948,2024-04-28 14:01:00,STR013,PRD0047,CUS00425,2,487.35,0.0,0.0,974.7,cash,in_store,USD
TXN0003949,2024-04-19 18:10:00,STR022,PRD0047,,2,487.35,0.0,0.0,974.7,debit_card,mobile_app,USD
TXN0003950,2024-02-03 11:52:00,STR022,PRD0010,CUS00221,2,276.68,0.0,0.0,553.36,credit_card,in_store,USD
TXN0003951,2024-10-23 16:46:00,STR015,PRD0114,CUS00170,5,596.37,0.0,0.0,2981.85,mobile_pay,in_store,USD
TXN0003952,2024-12-15 18:06:00,STR011,PRD0075,CUS00227,2,507.8,0.0,0.0,1015.6,gift_card,mobile_app,USD
TXN0003953,2024-02-26 16:24:00,STR009,PRD0106,CUS00059,3,558.66,0.0,0.0,1675.98,gift_card,mobile_app,USD
TXN0003954,2024-12-12 14:22:00,STR020,PRD0041,CUS00332,4,491.81,0.0,0.0,1967.24,mobile_pay,online,USD
TXN0003955,2024-10-24 12:07:00,STR007,PRD0120,CUS00417,4,136.37,0.0,0.0,545.48,gift_card,in_store,USD
TXN0003956,2024-10-13 12:10:00,STR003,PRD0023,CUS00343,3,249.34,0.0,0.0,748.02,credit_card,in_store,USD
TXN0003957,2024-08-26 17:49:00,STR016,PRD0096,CUS00201,1,389.05,0.15,58.36,330.69,gift_card,mobile_app,USD
TXN0003958,2024-06-15 21:05:00,STR022,PRD0011,CUS00351,3,526.75,0.0,0.0,1580.25,credit_card,in_store,USD
TXN0003959,2024-01-29 10:37:00,STR023,PRD0100,CUS00083,4,576.59,0.1,230.64,2075.72,credit_card,mobile_app,USD
TXN0003960,2024-11-28 19:53:00,STR019,PRD0114,,3,596.37,0.0,0.0,1789.11,cash,online,USD
TXN0003961,2024-12-16 12:02:00,STR016,PRD0046,CUS00200,4,719.52,0.0,0.0,2878.08,debit_card,online,USD
TXN0003962,2024-12-06 14:33:00,STR004,PRD0054,CUS00289,4,694.62,0.05,138.92,2639.56,mobile_pay,mobile_app,USD
TXN0003963,2024-12-29 14:24:00,STR005,PRD0006,CUS00037,5,101.59,0.0,0.0,507.95,credit_card,in_store,USD
TXN0003964,2024-08-10 14:54:00,STR013,PRD0036,CUS00212,3,405.13,0.05,60.77,1154.62,debit_card,online,USD
TXN0003965,2024-07-25 09:36:00,STR023,PRD0005,CUS00229,1,259.57,0.0,0.0,259.57,credit_card,in_store,USD
TXN0003966,2024-04-25 20:52:00,STR016,PRD0091,CUS00469,1,122.8,0.0,0.0,122.8,credit_card,in_store,USD
TXN0003967,2024-03-17 19:51:00,STR001,PRD0033,CUS00183,5,269.98,0.0,0.0,1349.9,cash,in_store,USD
TXN0003968,2024-11-02 13:17:00,STR008,PRD0088,CUS00427,4,266.3,0.05,53.26,1011.94,mobile_pay,in_store,USD
TXN0003969,2024-12-18 11:45:00,STR003,PRD0087,CUS00018,2,488.55,0.0,0.0,977.1,mobile_pay,in_store,USD
TXN0003970,2024-08-01 12:42:00,STR003,PRD0018,CUS00143,2,94.47,0.0,0.0,188.94,credit_card,in_store,USD
TXN0003971,2024-03-30 21:43:00,STR009,PRD0031,,4,77.68,0.15,46.61,264.11,debit_card,mobile_app,USD
TXN0003972,2024-06-23 08:48:00,STR001,PRD0120,CUS00187,4,136.37,0.1,54.55,490.93,credit_card,online,USD
TXN0003973,2024-02-20 09:35:00,STR007,PRD0096,CUS00479,1,389.05,0.0,0.0,389.05,credit_card,online,USD
TXN0003974,2024-02-15 20:12:00,STR002,PRD0111,CUS00192,4,661.33,0.0,0.0,2645.32,debit_card,in_store,USD
TXN0003975,2024-03-23 13:40:00,STR009,PRD0055,CUS00106,5,264.5,0.0,0.0,1322.5,debit_card,in_store,USD
TXN0003976,2024-01-24 20:01:00,STR015,PRD0078,CUS00164,1,678.93,0.0,0.0,678.93,credit_card,in_store,USD
TXN0003977,2024-10-25 17:55:00,STR003,PRD0011,CUS00080,2,526.75,0.05,52.68,1000.82,cash,online,USD
TXN0003978,2024-07-19 13:13:00,STR017,PRD0094,CUS00402,1,326.53,0.05,16.33,310.2,credit_card,in_store,USD
TXN0003979,2024-03-24 09:11:00,STR003,PRD0093,CUS00396,5,410.67,0.05,102.67,1950.68,mobile_pay,in_store,USD
TXN0003980,2024-03-02 13:03:00,STR006,PRD0021,CUS00282,4,411.07,0.05,82.21,1562.07,debit_card,online,USD
TXN0003981,2024-08-19 12:02:00,STR004,PRD0036,CUS00144,3,405.13,0.0,0.0,1215.39,debit_card,in_store,USD
TXN0003982,2024-06-11 08:21:00,STR022,PRD0007,,1,274.3,0.0,0.0,274.3,gift_card,mobile_app,USD
TXN0003983,2024-02-11 16:16:00,STR014,PRD0030,CUS00415,3,80.67,0.1,24.2,217.81,debit_card,in_store,USD
TXN0003984,2024-02-20 16:06:00,STR014,PRD0079,CUS00223,3,643.15,0.0,0.0,1929.45,credit_card,online,USD
TXN0003985,2024-08-05 19:56:00,STR006,PRD0077,CUS00170,1,898.98,0.0,0.0,898.98,credit_card,mobile_app,USD
TXN0003986,2024-12-07 14:34:00,STR006,PRD0040,CUS00421,5,823.32,0.0,0.0,4116.6,credit_card,online,USD
TXN0003987,2024-12-11 20:16:00,STR015,PRD0110,CUS00215,5,406.78,0.0,0.0,2033.9,debit_card,mobile_app,USD
TXN0003988,2024-02-08 21:58:00,STR021,PRD0005,CUS00380,1,259.57,0.0,0.0,259.57,cash,mobile_app,USD
TXN0003989,2024-12-20 18:10:00,STR006,PRD0032,CUS00371,4,251.17,0.1,100.47,904.21,cash,online,USD
TXN0003990,2024-03-01 17:17:00,STR007,PRD0048,CUS00087,5,473.17,0.0,0.0,2365.85,gift_card,in_store,USD
TXN0003991,2024-08-27 19:04:00,STR002,PRD0105,CUS00104,5,554.1,0.0,0.0,2770.5,gift_card,in_store,USD
TXN0003992,2024-11-26 18:38:00,STR019,PRD0092,CUS00180,5,353.85,0.0,0.0,1769.25,gift_card,online,USD
TXN0003993,2024-03-01 08:34:00,STR021,PRD0030,,4,80.67,0.0,0.0,322.68,debit_card,in_store,USD
TXN0003994,2024-09-02 13:14:00,STR007,PRD0103,CUS00031,4,58.52,0.0,0.0,234.08,cash,mobile_app,USD
TXN0003995,2024-11-15 14:20:00,STR016,PRD0099,CUS00419,4,388.71,0.0,0.0,1554.84,gift_card,in_store,USD
TXN0003996,2024-08-14 19:59:00,STR008,PRD0062,CUS00280,1,355.41,0.0,0.0,355.41,credit_card,in_store,USD
TXN0003997,2024-12-08 11:40:00,STR012,PRD0116,CUS00468,5,648.85,0.0,0.0,3244.25,debit_card,online,USD
TXN0003998,2024-06-14 11:48:00,STR020,PRD0079,CUS00041,4,643.15,0.0,0.0,2572.6,mobile_pay,mobile_app,USD
TXN0003999,2024-08-15 18:16:00,STR008,PRD0035,CUS00384,4,234.61,0.05,46.92,891.52,gift_card,in_store,USD
TXN0004000,2024-03-17 20:03:00,STR021,PRD0043,CUS00020,4,621.23,0.2,496.98,1987.94,mobile_pay,online,USD
TXN0004001,2024-09-04 14:33:00,STR016,PRD0056,CUS00270,1,26.02,0.0,0.0,26.02,credit_card,online,USD
TXN0004002,2024-03-27 12:42:00,STR006,PRD0042,CUS00380,3,140.2,0.0,0.0,420.6,cash,online,USD
TXN0004003,2024-11-25 20:50:00,STR004,PRD0014,CUS00121,2,10.52,0.0,0.0,21.04,credit_card,mobile_app,USD
TXN0004004,2024-11-05 20:21:00,STR017,PRD0103,,4,58.52,0.1,23.41,210.67,mobile_pay,in_store,USD
TXN0004005,2024-09-01 20:36:00,STR021,PRD0070,CUS00386,3,31.14,0.0,0.0,93.42,debit_card,mobile_app,USD
TXN0004006,2024-05-03 16:36:00,STR018,PRD0080,CUS00256,5,270.17,0.0,0.0,1350.85,credit_card,mobile_app,USD
TXN0004007,2024-07-03 17:04:00,STR007,PRD0033,CUS00122,2,269.98,0.05,27.0,512.96,cash,online,USD
TXN0004008,2024-08-06 13:07:00,STR020,PRD0008,CUS00066,4,455.65,0.1,182.26,1640.34,credit_card,online,USD
TXN0004009,2024-12-17 16:11:00,STR010,PRD0070,CUS00038,2,31.14,0.0,0.0,62.28,gift_card,online,USD
TXN0004010,2024-08-12 12:15:00,STR019,PRD0052,CUS00236,4,76.14,0.0,0.0,304.56,cash,mobile_app,USD
TXN0004011,2024-06-02 15:49:00,STR015,PRD0064,CUS00470,5,475.35,0.0,0.0,2376.75,credit_card,online,USD
TXN0004012,2024-04-10 11:33:00,STR019,PRD0099,CUS00076,3,388.71,0.1,116.61,1049.52,credit_card,mobile_app,USD
TXN0004013,2024-12-17 19:13:00,STR014,PRD0090,CUS00367,1,69.19,0.0,0.0,69.19,debit_card,in_store,USD
TXN0004014,2024-07-11 21:38:00,STR004,PRD0053,CUS00200,4,321.56,0.0,0.0,1286.24,credit_card,mobile_app,USD
TXN0004015,2024-01-08 11:18:00,STR011,PRD0120,,4,136.37,0.0,0.0,545.48,debit_card,online,USD
TXN0004016,2024-01-22 20:37:00,STR006,PRD0002,CUS00377,5,26.09,0.05,6.52,123.93,mobile_pay,mobile_app,USD
TXN0004017,2024-03-01 08:06:00,STR016,PRD0105,CUS00304,5,554.1,0.0,0.0,2770.5,credit_card,online,USD
TXN0004018,2024-01-30 18:55:00,STR020,PRD0013,CUS00412,1,80.66,0.0,0.0,80.66,mobile_pay,mobile_app,USD
TXN0004019,2024-08-08 08:25:00,STR009,PRD0107,CUS00427,2,368.5,0.05,36.85,700.15,debit_card,mobile_app,USD
TXN0004020,2024-04-21 11:38:00,STR008,PRD0060,CUS00432,4,399.84,0.0,0.0,1599.36,credit_card,in_store,USD
TXN0004021,2024-05-31 20:52:00,STR007,PRD0006,CUS00326,5,101.59,0.0,0.0,507.95,debit_card,mobile_app,USD
TXN0004022,2024-12-29 12:53:00,STR020,PRD0086,CUS00282,3,139.31,0.0,0.0,417.93,credit_card,mobile_app,USD
TXN0004023,2024-03-23 13:00:00,STR004,PRD0083,CUS00240,5,247.1,0.0,0.0,1235.5,gift_card,in_store,USD
TXN0004024,2024-11-20 11:18:00,STR001,PRD0029,CUS00203,5,354.91,0.0,0.0,1774.55,gift_card,mobile_app,USD
TXN0004025,2024-08-22 10:52:00,STR021,PRD0077,CUS00073,4,898.98,0.0,0.0,3595.92,credit_card,mobile_app,USD
TXN0004026,2024-10-18 09:17:00,STR013,PRD0006,,5,101.59,0.0,0.0,507.95,mobile_pay,in_store,USD
TXN0004027,2024-04-10 10:58:00,STR017,PRD0013,CUS00494,2,80.66,0.0,0.0,161.32,cash,mobile_app,USD
TXN0004028,2024-06-22 16:29:00,STR023,PRD0077,CUS00450,3,898.98,0.0,0.0,2696.94,cash,online,USD
TXN0004029,2024-09-06 16:46:00,STR006,PRD0091,CUS00401,4,122.8,0.05,24.56,466.64,credit_card,mobile_app,USD
TXN0004030,2024-09-22 08:41:00,STR019,PRD0071,CUS00002,3,327.28,0.05,49.09,932.75,mobile_pay,mobile_app,USD
TXN0004031,2024-12-18 18:00:00,STR010,PRD0063,CUS00409,4,23.14,0.2,18.51,74.05,mobile_pay,mobile_app,USD
TXN0004032,2024-05-03 19:12:00,STR007,PRD0074,CUS00044,4,304.27,0.0,0.0,1217.08,mobile_pay,mobile_app,USD
TXN0004033,2024-04-20 14:11:00,STR019,PRD0035,CUS00438,2,234.61,0.05,23.46,445.76,mobile_pay,mobile_app,USD
TXN0004034,2024-06-05 08:24:00,STR017,PRD0092,CUS00397,5,353.85,0.15,265.39,1503.86,mobile_pay,online,USD
TXN0004035,2024-04-26 14:27:00,STR007,PRD0111,CUS00500,2,661.33,0.0,0.0,1322.66,debit_card,mobile_app,USD
TXN0004036,2024-12-26 16:10:00,STR018,PRD0020,CUS00383,5,595.59,0.0,0.0,2977.95,gift_card,online,USD
TXN0004037,2024-09-28 08:37:00,STR005,PRD0084,,4,127.62,0.0,0.0,510.48,cash,mobile_app,USD
TXN0004038,2024-10-06 08:14:00,STR019,PRD0013,CUS00171,4,80.66,0.05,16.13,306.51,cash,in_store,USD
TXN0004039,2024-04-09 14:58:00,STR013,PRD0083,CUS00127,1,247.1,0.05,12.36,234.74,credit_card,mobile_app,USD
TXN0004040,2024-08-06 12:59:00,STR017,PRD0055,CUS00410,4,264.5,0.0,0.0,1058.0,debit_card,in_store,USD
TXN0004041,2024-11-14 10:45:00,STR012,PRD0006,CUS00302,5,101.59,0.0,0.0,507.95,credit_card,online,USD
TXN0004042,2024-11-08 12:28:00,STR015,PRD0083,CUS00246,4,247.1,0.0,0.0,988.4,gift_card,mobile_app,USD
TXN0004043,2024-12-21 14:29:00,STR005,PRD0047,CUS00215,1,487.35,0.05,24.37,462.98,cash,in_store,USD
TXN0004044,2024-03-23 14:52:00,STR006,PRD0076,CUS00487,4,33.66,0.0,0.0,134.64,gift_card,in_store,USD
TXN0004045,2024-06-27 17:08:00,STR014,PRD0044,CUS00176,2,126.49,0.0,0.0,252.98,gift_card,mobile_app,USD
TXN0004046,2024-06-17 19:17:00,STR001,PRD0026,CUS00097,4,172.92,0.0,0.0,691.68,gift_card,in_store,USD
TXN0004047,2024-11-13 17:49:00,STR018,PRD0007,CUS00010,3,274.3,0.15,123.43,699.47,cash,online,USD
TXN0004048,2024-02-05 13:11:00,STR011,PRD0056,,5,26.02,0.0,0.0,130.1,debit_card,in_store,USD
TXN0004049,2024-04-12 17:37:00,STR009,PRD0021,CUS00332,3,411.07,0.0,0.0,1233.21,credit_card,mobile_app,USD
TXN0004050,2024-12-02 13:38:00,STR018,PRD0002,CUS00390,1,26.09,0.0,0.0,26.09,debit_card,online,USD
TXN0004051,2024-07-28 11:57:00,STR013,PRD0094,CUS00283,3,326.53,0.0,0.0,979.59,debit_card,mobile_app,USD
TXN0004052,2024-07-04 08:38:00,STR005,PRD0110,CUS00045,4,406.78,0.0,0.0,1627.12,mobile_pay,online,USD
TXN0004053,2024-05-02 17:02:00,STR011,PRD0103,CUS00315,5,58.52,0.05,14.63,277.97,cash,online,USD
TXN0004054,2024-08-07 13:00:00,STR017,PRD0002,CUS00068,1,26.09,0.0,0.0,26.09,mobile_pay,in_store,USD
TXN0004055,2024-06-13 13:09:00,STR011,PRD0111,CUS00108,2,661.33,0.0,0.0,1322.66,cash,online,USD
TXN0004056,2024-07-10 11:17:00,STR022,PRD0024,CUS00156,4,364.86,0.05,72.97,1386.47,credit_card,online,USD
TXN0004057,2024-05-20 14:08:00,STR009,PRD0116,CUS00136,2,648.85,0.0,0.0,1297.7,gift_card,in_store,USD
TXN0004058,2024-05-27 18:57:00,STR017,PRD0101,CUS00251,1,437.08,0.0,0.0,437.08,cash,mobile_app,USD
TXN0004059,2024-04-09 11:58:00,STR004,PRD0120,,4,136.37,0.0,0.0,545.48,gift_card,mobile_app,USD
TXN0004060,2024-09-01 15:34:00,STR019,PRD0063,CUS00378,2,23.14,0.0,0.0,46.28,mobile_pay,in_store,USD
TXN0004061,2024-05-03 20:48:00,STR016,PRD0008,CUS00358,3,455.65,0.0,0.0,1366.95,cash,online,USD
TXN0004062,2024-09-20 08:24:00,STR021,PRD0053,CUS00343,5,321.56,0.0,0.0,1607.8,cash,in_store,USD
TXN0004063,2024-05-23 13:19:00,STR012,PRD0097,CUS00205,5,118.36,0.0,0.0,591.8,mobile_pay,in_store,USD
TXN0004064,2024-08-07 12:47:00,STR009,PRD0057,CUS00337,4,412.83,0.0,0.0,1651.32,cash,in_store,USD
TXN0004065,2024-09-06 19:25:00,STR012,PRD0070,CUS00241,4,31.14,0.0,0.0,124.56,cash,in_store,USD
TXN0004066,2024-06-18 14:33:00,STR022,PRD0103,CUS00127,3,58.52,0.1,17.56,158.0,credit_card,in_store,USD
TXN0004067,2024-09-15 10:39:00,STR011,PRD0089,CUS00011,1,690.46,0.0,0.0,690.46,credit_card,mobile_app,USD
TXN0004068,2024-12-19 08:17:00,STR005,PRD0067,CUS00208,3,544.43,0.0,0.0,1633.29,gift_card,online,USD
TXN0004069,2024-05-23 09:37:00,STR017,PRD0038,CUS00371,1,879.64,0.0,0.0,879.64,credit_card,mobile_app,USD
TXN0004070,2024-07-02 08:29:00,STR007,PRD0061,,3,169.37,0.0,0.0,508.11,credit_card,online,USD
TXN0004071,2024-06-12 13:39:00,STR016,PRD0015,CUS00296,5,541.61,0.0,0.0,2708.05,cash,mobile_app,USD
TXN0004072,2024-06-18 20:28:00,STR008,PRD0078,CUS00191,1,678.93,0.0,0.0,678.93,mobile_pay,mobile_app,USD
TXN0004073,2024-12-04 21:33:00,STR013,PRD0030,CUS00252,1,80.67,0.0,0.0,80.67,debit_card,online,USD
TXN0004074,2024-03-30 20:06:00,STR009,PRD0112,CUS00427,4,268.87,0.05,53.77,1021.71,debit_card,in_store,USD
TXN0004075,2024-12-20 16:04:00,STR007,PRD0047,CUS00090,2,487.35,0.15,146.21,828.49,credit_card,online,USD
TXN0004076,2024-04-10 21:29:00,STR004,PRD0001,CUS00462,3,137.75,0.0,0.0,413.25,debit_card,mobile_app,USD
TXN0004077,2024-05-20 14:46:00,STR014,PRD0094,CUS00025,5,326.53,0.0,0.0,1632.65,debit_card,mobile_app,USD
TXN0004078,2024-11-01 18:19:00,STR021,PRD0025,CUS00223,3,116.31,0.0,0.0,348.93,debit_card,in_store,USD
TXN0004079,2024-09-16 20:40:00,STR013,PRD0032,CUS00349,3,251.17,0.0,0.0,753.51,cash,in_store,USD
TXN0004080,2024-11-26 09:29:00,STR010,PRD0090,CUS00178,1,69.19,0.05,3.46,65.73,cash,online,USD
TXN0004081,2024-06-30 14:00:00,STR016,PRD0113,,5,336.98,0.15,252.74,1432.16,gift_card,in_store,USD
TXN0004082,2024-06-24 08:53:00,STR012,PRD0105,CUS00486,1,554.1,0.0,0.0,554.1,debit_card,in_store,USD
TXN0004083,2024-08-12 16:40:00,STR004,PRD0081,CUS00094,1,429.07,0.0,0.0,429.07,gift_card,in_store,USD
TXN0004084,2024-11-21 12:42:00,STR015,PRD0027,CUS00183,5,490.08,0.0,0.0,2450.4,debit_card,online,USD
TXN0004085,2024-09-20 18:31:00,STR022,PRD0046,CUS00444,1,719.52,0.0,0.0,719.52,gift_card,in_store,USD
TXN0004086,2024-02-12 08:33:00,STR023,PRD0012,CUS00233,3,233.86,0.0,0.0,701.58,mobile_pay,in_store,USD
TXN0004087,2024-05-26 19:41:00,STR019,PRD0026,CUS00175,4,172.92,0.0,0.0,691.68,gift_card,mobile_app,USD
TXN0004088,2024-06-30 21:16:00,STR021,PRD0044,CUS00081,2,126.49,0.0,0.0,252.98,debit_card,online,USD
TXN0004089,2024-11-18 18:38:00,STR015,PRD0058,CUS00331,2,61.42,0.0,0.0,122.84,mobile_pay,mobile_app,USD
TXN0004090,2024-12-12 14:42:00,STR017,PRD0024,CUS00016,3,364.86,0.0,0.0,1094.58,cash,in_store,USD
TXN0004091,2024-08-31 12:57:00,STR019,PRD0038,CUS00176,1,879.64,0.0,0.0,879.64,debit_card,mobile_app,USD
TXN0004092,2024-08-20 14:49:00,STR001,PRD0076,,3,33.66,0.0,0.0,100.98,credit_card,mobile_app,USD
TXN0004093,2024-11-16 14:29:00,STR023,PRD0117,CUS00124,4,54.14,0.0,0.0,216.56,debit_card,mobile_app,USD
TXN0004094,2024-02-25 13:31:00,STR012,PRD0109,CUS00120,2,459.8,0.0,0.0,919.6,mobile_pay,mobile_app,USD
TXN0004095,2024-01-06 17:44:00,STR016,PRD0028,CUS00421,4,621.82,0.0,0.0,2487.28,mobile_pay,mobile_app,USD
TXN0004096,2024-10-31 16:21:00,STR015,PRD0080,CUS00234,3,270.17,0.0,0.0,810.51,credit_card,online,USD
TXN0004097,2024-04-14 13:57:00,STR003,PRD0114,CUS00334,2,596.37,0.0,0.0,1192.74,gift_card,in_store,USD
TXN0004098,2024-05-03 10:56:00,STR015,PRD0091,CUS00429,4,122.8,0.15,73.68,417.52,debit_card,in_store,USD
TXN0004099,2024-04-27 18:30:00,STR015,PRD0079,CUS00336,2,643.15,0.0,0.0,1286.3,mobile_pay,in_store,USD
TXN0004100,2024-12-12 10:54:00,STR013,PRD0092,CUS00408,2,353.85,0.0,0.0,707.7,credit_card,online,USD
TXN0004101,2024-08-12 10:26:00,STR023,PRD0036,CUS00218,5,405.13,0.0,0.0,2025.65,cash,in_store,USD
TXN0004102,2024-12-13 08:14:00,STR005,PRD0056,CUS00039,5,26.02,0.0,0.0,130.1,mobile_pay,online,USD
TXN0004103,2024-09-20 19:15:00,STR008,PRD0087,,1,488.55,0.0,0.0,488.55,cash,online,USD
TXN0004104,2024-08-12 16:39:00,STR011,PRD0063,CUS00251,1,23.14,0.0,0.0,23.14,debit_card,in_store,USD
TXN0004105,2024-02-09 13:29:00,STR004,PRD0038,CUS00070,3,879.64,0.0,0.0,2638.92,cash,in_store,USD
TXN0004106,2024-02-07 14:28:00,STR013,PRD0105,CUS00444,1,554.1,0.05,27.71,526.39,cash,online,USD
TXN0004107,2024-04-18 08:32:00,STR006,PRD0047,CUS00179,4,487.35,0.0,0.0,1949.4,debit_card,in_store,USD
TXN0004108,2024-05-29 08:50:00,STR021,PRD0035,CUS00118,5,234.61,0.0,0.0,1173.05,credit_card,mobile_app,USD
TXN0004109,2024-03-04 11:13:00,STR003,PRD0012,CUS00394,5,233.86,0.15,175.39,993.91,debit_card,online,USD
TXN0004110,2024-07-01 09:24:00,STR017,PRD0074,CUS00212,3,304.27,0.0,0.0,912.81,debit_card,mobile_app,USD
TXN0004111,2024-01-19 19:41:00,STR013,PRD0064,CUS00265,4,475.35,0.05,95.07,1806.33,mobile_pay,online,USD
